12	152	142	3	1420622873.0	1	010001001:1	
12	204	142	3	1420623665.0	1	010001001:1	
12	151	142	1	1420622835.0	1	010001001:1	
12	177	142	1	1420623138.0	1	010001001:1	
12	191	142	3	1420623348.0	1	010001001:1	
12	155	142	3	1420622895.0	1	010001001:1	
12	158	142	3	1420622928.0	1	010001001:1	
12	165	142	0	1420623009.0	1	010001001:1	
12	182	142	3	1420623175.0	1	010001001:1	
12	192	142	3	1420623392.0	1	010001001:1	
12	163	142	3	1420622999.0	1	010001001:1	
12	143	142	0	1420622698.0	1	010001001:1	
12	162	142	0	1420622986.0	1	010001001:1	
12	161	142	3	1420622961.0	1	010001001:1	
12	156	142	3	1420622916.0	1	010001001:1	
12	241	162	3	1420624382.0	1	010001001:1	
12	196	142	3	1420623506.0	1	010001001:1	
12	145	142	0	1420622716.0	1	010001001:1	
12	142	142	0	1420622656.0	1	010001001:1	
19	363	329	3	1420634692.0	1	010001001:1	
19	339	329	3	1420631027.0	1	010001001:1	
19	308	302	3	1420628810.0	1	010001001:1	
19	314	302	3	1420629051.0	1	010001001:1	
19	336	335	3	1420630833.0	1	010001001:1	
19	318	302	3	1420629278.0	1	010001001:1	
19	329	302	3	1420629879.0	1	010001001:1	
19	330	329	3	1420630132.0	1	010001001:1	
19	310	302	3	1420628869.0	1	010001001:1	
19	306	302	3	1420628636.0	1	010001001:1	
19	347	302	3	1420632050.0	1	010001001:1	
19	303	302	3	1420628531.0	1	010001001:1	
19	334	302	3	1420630563.0	1	010001001:1	
19	304	302	3	1420628544.0	1	010001001:1	
19	309	302	3	1420628837.0	1	010001001:1	
19	335	330	3	1420630743.0	1	010001001:1	
19	302	302	0	1420628500.0	1	010001001:1	
51	696	691	3	1420795501.0	1	010001001:1	
51	695	691	2	1420795487.0	1	010001001:1	
51	715	691	3	1420796381.0	1	010001001:1	
51	698	691	0	1420795541.0	1	010001001:1	
51	697	691	3	1420795507.0	1	010001001:1	
51	691	691	0	1420795364.0	1	010001001:1	
43	588	574	3	1420787841.0	1	010001001:1	
43	605	593	1	1420788190.0	1	010001001:1	
43	592	574	3	1420787898.0	1	010001001:1	
